Date,equity,exposure,n_held,gate,vol_scalar
2003-09-16,1.6978382434274053,0.8275596826768989,15,1.0,0.8670189468628029
2003-09-17,1.7006585639477991,0.8278058413291458,15,1.0,0.8933907897413502
2003-09-18,1.6415948259089703,0.8215691309543265,15,1.0,0.7926748681854289
2003-09-19,1.6307557239457118,0.8203416222498414,15,1.0,0.8140874233224822
2003-09-22,1.6231598024412641,0.8194591317765458,15,1.0,0.837539513740728
2003-09-23,1.6518736139343646,0.8225563715524429,15,1.0,0.8267628146447045
2003-09-24,1.6696478721079753,0.824404752548359,15,1.0,0.8385199207170956
2003-09-25,1.7026876671023319,0.8277722708236457,15,1.0,0.820756043065254
2003-09-26,1.7212470694842539,0.8295899232467856,15,1.0,0.8333539187733655
2003-09-29,1.73192389771482,0.8306012890566652,15,1.0,0.8546077536685832
2003-09-30,1.7557972691900416,0.832865942405193,15,1.0,0.857345568656749
2003-10-01,1.7766465142184393,0.857345568656749,15,1.0,0.8641815939861534
2003-10-02,1.7767051243701297,0.85731728644315,15,1.0,0.8913352566631089
2003-10-03,1.793470420258681,0.8586183919306813,15,1.0,0.9078455213228953
2003-10-06,1.855136829299201,0.8632864351040574,15,1.0,0.8027494532718029
2003-10-07,1.85057114897856,0.8629174456407105,15,1.0,0.8275995021115338
2003-10-08,1.8493677250640541,0.8627965217126907,15,1.0,0.8535915610912036
2003-10-09,1.9021048633842286,0.8665697315912977,15,1.0,0.800298425683873
2003-10-10,1.905858235546015,0.8668017120846695,15,1.0,0.8247638864307671
2003-10-13,1.9312677957587585,0.8685237958011549,15,1.0,0.8328836212993901
2003-10-14,1.889094513936445,0.8655575589925988,15,1.0,0.814895958898503
2003-10-15,1.8734446144530548,0.8644031384563848,15,1.0,0.8347802051060196
2003-10-16,1.865971844186005,0.8638286228071331,15,1.0,0.8596871891644574
2003-10-17,1.869777809909895,0.8640743761668706,15,1.0,0.8859533079740533
2003-10-20,1.8446156926794226,0.8621883738418284,15,1.0,0.8937112689397462
2003-10-21,1.7925579265795724,0.8581533845741292,15,1.0,0.8381984981935742
2003-10-22,1.7906045264131252,0.8579658035718059,15,1.0,0.8645090657714691
2003-10-23,1.7791672288241063,0.8570196861229025,15,1.0,0.8880301840446241
2003-10-24,1.8128312470766077,0.8596423596428976,15,1.0,0.8718472962529539
2003-10-27,1.8252245351159329,0.8605631513816492,15,1.0,0.8928650145063628
2003-10-28,1.808550875683416,0.8592450921788086,15,1.0,0.91060842799346
2003-10-29,1.82567141132909,0.8605327999188196,15,1.0,0.9264156557984763
2003-10-30,1.8642437235868838,0.8633868744697688,15,1.0,0.8956598993082928
2003-10-31,1.8932971479827292,0.8654521517975625,15,1.0,0.8906705542725919
2003-11-03,1.892975707754234,0.8906705542725919,15,1.0,0.9181959555735616
2003-11-04,1.9188427517275346,0.8921194327769666,15,1.0,0.9211828581524533
2003-11-05,1.925494882099107,0.8924672732061221,15,1.0,0.9473017285345136
2003-11-06,1.9457039369191778,0.8935595529865121,15,1.0,0.9606521709802726
2003-11-07,1.9608915985697732,0.8943595404624899,15,1.0,0.9807311294131084
2003-11-10,2.0067724239868165,0.8967509265378392,15,1.0,0.922823636668328
2003-11-11,2.030284906689095,0.8979230414061401,15,1.0,0.9331400148910752
2003-11-12,2.0318338033204246,0.845750370933122,14,1.0,0.9621279744804084
2003-11-13,2.000842116721168,0.8433249257185841,14,1.0,0.9570864163897722
2003-11-14,1.9632659713780152,0.8402893009050705,14,1.0,0.9348446321444733
2003-11-17,1.9723164345183961,0.8409854090302902,14,1.0,0.9604106081760584
2003-11-18,1.9824245393770517,0.8417596171079191,14,1.0,0.9857768175137079
2003-11-19,1.963470219285612,0.840195100020505,14,1.0,1.0
2003-11-20,1.9176572042668218,0.9999999999999999,14,1.0,0.9486297547991909
2003-11-21,1.937362266936907,0.9999999999999998,14,1.0,0.9647292160161516
2003-11-24,1.9755893958167743,1.0,14,1.0,0.9476656703238734
2003-11-25,1.994562533328147,0.9999999999999998,14,1.0,0.9659898460711916
2003-11-26,1.99456628598235,0.9999999999999998,14,1.0,0.9963424504845686
2003-11-27,2.0276788560346515,0.9999999999999999,14,1.0,0.9919942321447573
2003-11-28,2.0502792711652393,0.9999999999999998,14,1.0,1.0
2003-12-01,2.1077284254162887,1.0,15,1.0,0.9342224031691055
2003-12-02,2.1317392516338165,1.0,15,1.0,0.9476031667434559
2003-12-03,2.1422913371047625,1.0,15,1.0,0.9742806351411318
2003-12-04,2.1516446205681174,1.0,15,1.0,1.0
2003-12-05,2.1523786853026543,1.0,15,1.0,1.0
2003-12-08,2.1700303947803508,1.0,15,1.0,1.0
2003-12-09,2.191994822485418,1.0,15,1.0,1.0
2003-12-10,2.2043080565022737,1.0000000000000002,15,1.0,1.0
2003-12-11,2.198235035462358,1.0000000000000002,15,1.0,1.0
2003-12-12,2.2243679382047414,1.0000000000000002,15,1.0,1.0
2003-12-15,2.239231275674119,1.0000000000000004,15,1.0,1.0
2003-12-16,2.2403995156797154,1.0000000000000002,15,1.0,1.0
2003-12-17,2.232159181259216,1.0000000000000004,15,1.0,1.0
2003-12-18,2.269619414842385,1.0000000000000004,15,1.0,1.0
2003-12-19,2.2894535366052953,1.0000000000000004,15,1.0,1.0
2003-12-22,2.314427639395306,1.0000000000000004,15,1.0,1.0
2003-12-23,2.295066039444062,1.0000000000000007,15,1.0,1.0
2003-12-24,2.3093035354845663,1.0000000000000004,15,1.0,1.0
2003-12-25,2.309307424813513,1.0000000000000004,15,1.0,1.0
2003-12-26,2.3269390298577863,1.0000000000000007,15,1.0,1.0
2003-12-29,2.3621235989270275,1.0000000000000004,15,1.0,1.0
2003-12-30,2.343898796610556,1.0000000000000007,15,1.0,1.0
2003-12-31,2.3364261438453684,1.0000000000000004,15,1.0,1.0
2004-01-01,2.3601455780902407,1.0,15,1.0,1.0
2004-01-02,2.3849891022266396,1.0000000000000002,15,1.0,1.0
2004-01-05,2.376702430783943,1.0,15,1.0,1.0
2004-01-06,2.3692242294380326,1.0,15,1.0,1.0
2004-01-07,2.361928106705365,1.0000000000000002,15,1.0,1.0
2004-01-08,2.4365980658418156,1.0000000000000002,15,1.0,1.0
2004-01-09,2.442697684883162,1.0,15,1.0,1.0
2004-01-12,2.414771533066158,1.0,15,1.0,1.0
2004-01-13,2.4163487704761564,1.0,15,1.0,1.0
2004-01-14,2.461030586213567,1.0,15,1.0,1.0
2004-01-15,2.4508595559891253,1.0,15,1.0,1.0
2004-01-16,2.398577825269477,1.0,15,1.0,1.0
2004-01-19,2.391616154867441,1.0,15,1.0,1.0
2004-01-20,2.343905174515247,1.0,15,1.0,1.0
2004-01-21,2.217199838554241,1.0,15,1.0,0.8675445230942285
2004-01-22,2.162988244118336,1.0000000000000002,15,1.0,0.8487430549218802
2004-01-23,2.2324847841133106,0.8487430549218801,15,1.0,0.7940117075529033
2004-01-26,2.2325628732070473,0.8487133681539196,15,1.0,0.8189605449482882
2004-01-27,2.2599234618155224,0.8505104131479126,15,1.0,0.828883397107328
2004-01-28,2.2211433136417025,0.8478652197887085,15,1.0,0.8270066250362855
2004-01-29,2.215068947406661,0.8474127437362413,15,1.0,0.8523730197509809
2004-01-30,2.178849765391989,0.8030820721752017,14,1.0,0.8522788207008115
2004-02-02,2.176792461995525,0.8522788207008116,15,1.0,0.8790584834072058
2004-02-03,2.1428691131361135,0.7954602326540908,14,1.0,0.8821258561936615
2004-02-04,2.1490712177200413,0.796003359643457,14,1.0,0.9084570053981239
2004-02-05,2.155941447051346,0.7404834084232155,13,1.0,0.9346897071997035
2004-02-06,2.1488681905822,0.9346897071997037,13,1.0,0.9627893592634362
2004-02-09,2.186370544811798,0.9357951168084837,13,1.0,0.9529543622985567
2004-02-10,2.1833755443220104,0.9356921771702363,13,1.0,0.9827848614580205
2004-02-11,2.205718904518748,0.9363288780241016,13,1.0,0.997896357700878
2004-02-12,2.2279342220781655,0.9369491822200667,13,1.0,1.0
2004-02-13,2.238224632514679,0.9372245495921092,13,1.0,1.0
2004-02-16,2.2488007930167417,0.9375053352315772,13,1.0,1.0
2004-02-17,2.243790206916197,0.9373512946791661,13,1.0,1.0
2004-02-18,2.251220293491014,0.9375436250368867,13,1.0,1.0
2004-02-19,2.2292653909000464,0.9369139384811245,13,1.0,1.0
2004-02-20,2.2146909320381774,0.9364840963161961,13,1.0,1.0
2004-02-23,2.1958532424487385,0.935924394642508,13,1.0,1.0
2004-02-24,2.182388183594523,0.9355141471970786,13,1.0,1.0
2004-02-25,2.1384600129414593,0.9341742622173996,13,1.0,1.0
2004-02-26,2.1186913251415365,0.9335447033599874,13,0.0,1.0
2004-02-27,2.0979827901012924,0.0,0,1.0,1.0
2004-03-01,2.0921725501317026,1.0,15,1.0,1.0
2004-03-02,2.0921725501317026,1.0,15,1.0,1.0
2004-03-03,2.134768162628175,1.0,15,1.0,1.0
2004-03-04,2.141497190420094,0.9999999999999999,15,1.0,1.0
2004-03-05,2.1636249162735988,0.9999999999999999,15,1.0,1.0
2004-03-08,2.169303849371796,0.9999999999999998,15,1.0,1.0
2004-03-09,2.144216850691137,0.9999999999999998,15,1.0,1.0
2004-03-10,2.1573716400730216,1.0,15,1.0,1.0
2004-03-11,2.11065553341215,0.9999999999999999,15,1.0,1.0
2004-03-12,2.0898790129268634,0.9999999999999998,15,1.0,1.0
2004-03-15,2.0813124994633942,0.9999999999999999,15,0.0,1.0
2004-03-16,2.0148309765318158,0.0,0,0.0,1.0
2004-03-17,2.015296911354397,0.0,0,0.0,1.0
2004-03-18,2.015762953925599,0.0,0,0.0,1.0
2004-03-19,2.016229104270339,0.0,0,0.0,1.0
2004-03-22,2.01669536241354,0.0,0,0.0,1.0
2004-03-23,2.01716172838013,0.0,0,0.0,1.0
2004-03-24,2.0176282021950445,0.0,0,0.0,1.0
2004-03-25,2.018094783883223,0.0,0,0.0,1.0
2004-03-26,2.0185614734696116,0.0,0,0.0,0.9825634281222386
2004-03-29,2.0190282709791623,0.0,0,0.0,0.9785061284105814
2004-03-30,2.0194951764368323,0.0,0,0.0,0.9834393530482493
2004-03-31,2.019962189867585,0.0,0,1.0,0.998828335829316
2004-04-01,2.0143751251564,0.9988283358293157,15,1.0,0.8948780581794622
2004-04-02,2.038750515944166,0.998842076586799,15,1.0,0.9074583665694214
2004-04-05,2.045016436281402,0.9988453575061617,15,1.0,0.9345954482211928
2004-04-06,2.02787949521437,0.9988353307326254,15,1.0,0.9570576397527893
2004-04-07,2.0124539775008863,0.998826132111945,15,1.0,0.9810076402578782
2004-04-08,2.0361791992662206,0.9988395415286166,15,1.0,0.9909849721679345
2004-04-09,2.0361797456932202,0.9988392734811151,15,1.0,1.0
2004-04-12,2.043741481467087,0.9988433006802271,15,1.0,1.0
2004-04-13,2.038431693434799,0.9988400194773392,15,1.0,1.0
2004-04-14,2.038432240240974,0.998839751540108,15,1.0,1.0
2004-04-15,2.042350227101219,0.9988417095322005,15,1.0,1.0
2004-04-16,2.0541280715145502,0.9988480845513591,15,1.0,1.0
2004-04-19,2.0500831068044665,0.9988455448284885,15,1.0,1.0
2004-04-20,2.0392365161820902,0.9988391359520854,15,1.0,1.0
2004-04-21,2.0608245250993846,0.9988510308535679,15,1.0,1.0
2004-04-22,2.085249705266288,0.9988642264977261,15,1.0,1.0
2004-04-23,2.077220236563318,0.9988595725137328,15,1.0,1.0
2004-04-26,2.0772207843819146,0.9988593090877871,15,1.0,1.0
2004-04-27,1.9977875955613094,0.9988136802821524,15,1.0,1.0
2004-04-28,1.9973397789353773,0.9988131399005409,15,1.0,1.0
2004-04-29,2.0013449134840147,0.9988152411553634,15,1.0,1.0
2004-04-30,2.020227273474002,0.998826043265493,15,1.0,1.0
2004-05-03,1.9997724840436926,1.0,15,1.0,1.0
2004-05-04,2.053600353273422,1.0,15,1.0,1.0
2004-05-05,2.046327556751224,1.0000000000000002,15,1.0,1.0
2004-05-06,2.0489012598173058,1.0000000000000002,15,1.0,1.0
2004-05-07,2.0138388297635124,1.0,15,1.0,1.0
2004-05-10,1.9906508061016204,1.0,15,1.0,1.0
2004-05-11,1.9298527908695442,1.0,15,0.0,1.0
2004-05-12,1.9170646774561968,0.0,0,0.0,1.0
2004-05-13,1.9175080035717724,0.0,0,0.0,1.0
2004-05-14,1.9179514322076474,0.0,0,0.0,0.6461583731506517
2004-05-17,1.91839496338753,0.0,0,0.0,0.43795410838769994
2004-05-18,1.9188385971351336,0.0,0,0.0,0.4036350059551688
2004-05-19,1.9192823334741773,0.0,0,0.0,0.39885418075449935
2004-05-20,1.9197261724283856,0.0,0,0.0,0.4107382962530383
2004-05-21,1.9201701140214886,0.0,0,0.0,0.42360420696361994
2004-05-24,1.9206141582772218,0.0,0,0.0,0.42377387830175084
2004-05-25,1.9210583052193262,0.0,0,0.0,0.4370066150302716
2004-05-26,1.9215025548715483,0.0,0,0.0,0.4504953552557964
2004-05-27,1.92194690725764,0.0,0,0.0,0.46397870162679933
2004-05-28,1.9223913624013589,0.0,0,0.0,0.4536545060770629
2004-05-31,1.9228359203264678,0.0,0,0.0,0.4557229470185302
2004-06-01,1.9232805810567353,0.0,0,0.0,0.4673969746096909
2004-06-02,1.9237253446159353,0.0,0,0.0,0.481016764646984
2004-06-03,1.9241702110278471,0.0,0,0.0,0.4919063231993438
2004-06-04,1.924615180316256,0.0,0,0.0,0.5073576431830888
2004-06-07,1.925060252504952,0.0,0,0.0,0.5217182700202198
2004-06-08,1.9255054276177315,0.0,0,0.0,0.5381047765467749
2004-06-09,1.9259507056783958,0.0,0,0.0,0.5535301288268881
2004-06-10,1.9263960867107517,0.0,0,0.0,0.5699797140760218
2004-06-11,1.9268415707386117,0.0,0,0.0,0.5822584923842201
2004-06-14,1.927287157785794,0.0,0,0.0,0.5823216508011869
2004-06-15,1.927732847876122,0.0,0,0.0,0.5981677285404398
2004-06-16,1.9281786410334245,0.0,0,0.0,0.6169288342248003
2004-06-17,1.9286245372815363,0.0,0,0.0,0.6361590080245192
2004-06-18,1.929070536644297,0.0,0,0.0,0.6557907298724203
2004-06-21,1.9295166391455527,0.0,0,0.0,0.671745119447143
2004-06-22,1.929962844809154,0.0,0,0.0,0.6890059477230258
2004-06-23,1.9304091536589574,0.0,0,0.0,0.68996172162977
2004-06-24,1.9308555657188253,0.0,0,0.0,0.7113806897948028
2004-06-25,1.9313020810126251,0.0,0,0.0,0.7013274422936085
2004-06-28,1.9317486995642301,0.0,0,0.0,0.6849477030444602
2004-06-29,1.9321954213975188,0.0,0,0.0,0.7031488295126759
2004-06-30,1.9326422465363753,0.0,0,0.0,0.7248998940688993
2004-07-01,1.9330891750046892,0.0,0,0.0,0.7422204511701477
2004-07-02,1.933536206826356,0.0,0,0.0,0.7645711086760166
2004-07-05,1.933983342025276,0.0,0,0.0,0.7860526656007463
2004-07-06,1.9344305806253559,0.0,0,0.0,0.8043279637535135
2004-07-07,1.9348779226505073,0.0,0,0.0,0.8265052048035127
2004-07-08,1.9353253681246474,0.0,0,0.0,0.7856534759495648
2004-07-09,1.935772917071699,0.0,0,0.0,0.7767408885352992
2004-07-12,1.936220569515591,0.0,0,0.0,0.7897025676310616
2004-07-13,1.9366683254802566,0.0,0,0.0,0.813108484364915
2004-07-14,1.9371161849896357,0.0,0,0.0,0.8383821112333798
2004-07-15,1.937564148067673,0.0,0,0.0,0.8271925766752566
2004-07-16,1.9380122147383194,0.0,0,0.0,0.8126675156038781
2004-07-19,1.9384603850255306,0.0,0,0.0,0.8223680301977965
2004-07-20,1.9389086589532685,0.0,0,0.0,0.8457882701636495
2004-07-21,1.9393570365455,0.0,0,0.0,0.8704356096112428
2004-07-22,1.9398055178261977,0.0,0,0.0,0.8905861989191763
2004-07-23,1.94025410281934,0.0,0,0.0,0.9122012459751005
2004-07-26,1.9407027915489108,0.0,0,0.0,0.9373500627105023
2004-07-27,1.941151584038899,0.0,0,0.0,0.9457480835191479
2004-07-28,1.9416004803132998,0.0,0,0.0,0.9707934040817664
2004-07-29,1.9420494803961135,0.0,0,0.0,0.9816168664564249
2004-07-30,1.942498584311346,0.0,0,0.0,1.0
2004-08-02,1.942947792083009,0.0,0,0.0,1.0
2004-08-03,1.9433971037351194,0.0,0,0.0,1.0
2004-08-04,1.9438465192916998,0.0,0,0.0,1.0
2004-08-05,1.9442960387767785,0.0,0,0.0,1.0
2004-08-06,1.9447456622143893,0.0,0,0.0,1.0
2004-08-09,1.9451953896285712,0.0,0,0.0,1.0
2004-08-10,1.9456452210433692,0.0,0,0.0,1.0
2004-08-11,1.946095156482834,0.0,0,0.0,1.0
2004-08-12,1.9465451959710212,0.0,0,0.0,1.0
2004-08-13,1.9469953395319923,0.0,0,0.0,1.0
2004-08-16,1.9474455871898146,0.0,0,0.0,1.0
2004-08-17,1.9478959389685608,0.0,0,0.0,1.0
2004-08-18,1.948346394892309,0.0,0,0.0,1.0
2004-08-19,1.948796954985143,0.0,0,0.0,1.0
2004-08-20,1.949247619271152,0.0,0,0.0,1.0
2004-08-23,1.9496983877744314,0.0,0,0.0,1.0
2004-08-24,1.9501492605190813,0.0,0,0.0,1.0
2004-08-25,1.950600237529208,0.0,0,0.0,1.0
2004-08-26,1.951051318828923,0.0,0,0.0,1.0
2004-08-27,1.9515025044423435,0.0,0,0.0,1.0
2004-08-30,1.9519537943935925,0.0,0,0.0,1.0
2004-08-31,1.9524051887067984,0.0,0,0.0,1.0
2004-09-01,1.952856687406095,0.0,0,0.0,1.0
2004-09-02,1.953308290515622,0.0,0,0.0,1.0
2004-09-03,1.9537599980595246,0.0,0,0.0,1.0
2004-09-06,1.9542118100619532,0.0,0,0.0,1.0
2004-09-07,1.9546637265470643,0.0,0,0.0,1.0
2004-09-08,1.95511574753902,0.0,0,0.0,1.0
2004-09-09,1.9555678730619874,0.0,0,0.0,1.0
2004-09-10,1.9560201031401396,0.0,0,0.0,1.0
2004-09-13,1.9564724377976555,0.0,0,0.0,1.0
2004-09-14,1.956924877058719,0.0,0,0.0,1.0
2004-09-15,1.9573774209475205,0.0,0,0.0,1.0
2004-09-16,1.9578300694882549,0.0,0,1.0,1.0
2004-09-17,1.9553453984710658,0.5,15,1.0,1.0
2004-09-20,1.9512686799751253,0.498839499354253,15,1.0,1.0
2004-09-21,1.9642057405881577,0.5020252156188527,15,1.0,1.0
2004-09-22,1.9677090538296558,0.50279685803132,15,1.0,1.0
2004-09-23,1.9688228986703915,0.5029632320368536,15,1.0,1.0
2004-09-24,1.9720776928092538,0.5036688096322924,15,1.0,1.0
2004-09-27,1.9763115676982344,0.5046175736528016,15,1.0,1.0
2004-09-28,1.973376729995234,0.5037661040901531,15,1.0,1.0
2004-09-29,1.9851774132246613,0.5066018423070667,15,1.0,1.0
2004-09-30,1.9841904387384075,0.5062422602311698,15,1.0,1.0
2004-10-01,1.992164414673533,0.5,15,1.0,1.0
2004-10-04,2.0059139228823746,0.5033124091056798,15,1.0,1.0
2004-10-05,2.0215695629825023,0.507044935788967,15,1.0,1.0
2004-10-06,2.0346777272002163,0.5101074762298891,15,1.0,1.0
2004-10-07,2.047347311149139,0.5130264866101022,15,1.0,1.0
2004-10-08,2.0493910090742893,0.5133996057697093,15,1.0,1.0
2004-10-11,2.0523249118508002,0.5139828590427868,15,1.0,1.0
2004-10-12,2.028265415528117,1.0,15,1.0,1.0
2004-10-13,2.028265415528117,1.0,15,1.0,1.0
2004-10-14,2.0228745978721108,1.0,15,1.0,1.0
2004-10-15,2.0330303930524143,1.0,15,1.0,1.0
2004-10-18,2.036824280768301,1.0,15,1.0,1.0
2004-10-19,2.064542284731344,1.0,15,1.0,1.0
2004-10-20,2.0692968726895296,1.0000000000000002,15,1.0,1.0
2004-10-21,2.055890216033554,1.0000000000000002,15,1.0,1.0
2004-10-22,2.055890216033554,1.0000000000000002,15,1.0,1.0
2004-10-25,2.0097579556005223,1.0000000000000002,15,1.0,1.0
2004-10-26,2.044137077248652,1.0000000000000002,15,1.0,1.0
2004-10-27,2.077545215254964,1.0,15,1.0,1.0
2004-10-28,2.112019913872826,1.0,15,1.0,1.0
2004-10-29,2.109170644016858,1.0,15,1.0,1.0
2004-11-01,2.119887429385078,1.0,15,1.0,1.0
2004-11-02,2.14301895267487,1.0,15,1.0,1.0
2004-11-03,2.192035861028738,1.0,15,1.0,1.0
2004-11-04,2.218064249452427,1.0,15,1.0,1.0
2004-11-05,2.2265142381160525,0.9999999999999999,15,1.0,1.0
2004-11-08,2.2491319638281735,0.9999999999999998,15,1.0,1.0
2004-11-09,2.222359120669656,0.9999999999999999,15,1.0,1.0
2004-11-10,2.2503451206382405,0.9999999999999998,15,1.0,1.0
2004-11-11,2.266287763305225,0.9999999999999998,15,1.0,1.0
2004-11-12,2.2690867904608734,0.9999999999999999,15,1.0,1.0
2004-11-15,2.268498428747746,1.0,15,1.0,1.0
2004-11-16,2.2719147952859267,0.9999999999999998,15,1.0,1.0
2004-11-17,2.2897218983446903,1.0,15,1.0,1.0
2004-11-18,2.3025316234038313,0.9999999999999998,15,1.0,1.0
2004-11-19,2.2753037990489076,0.9999999999999999,15,1.0,1.0
2004-11-22,2.2716456815109454,0.9999999999999999,15,1.0,1.0
2004-11-23,2.3071355508962426,0.9999999999999998,15,1.0,1.0
2004-11-24,2.313184219084111,0.9999999999999999,15,1.0,1.0
2004-11-25,2.3263151322142415,0.9999999999999999,15,1.0,1.0
2004-11-26,2.3263151322142415,0.9999999999999999,15,1.0,1.0
2004-11-29,2.3386194909407907,0.9999999999999999,15,1.0,1.0
2004-11-30,2.3084110115316387,1.0,15,1.0,1.0
2004-12-01,2.311789157005683,1.0,15,1.0,1.0
2004-12-02,2.325998345171079,0.9999999999999998,15,1.0,1.0
2004-12-03,2.342444535340314,0.9999999999999998,15,1.0,1.0
2004-12-06,2.369450104523138,0.9999999999999998,15,1.0,1.0
2004-12-07,2.3964064175877327,0.9999999999999998,15,1.0,1.0
2004-12-08,2.404390554285079,0.9999999999999998,15,1.0,1.0
2004-12-09,2.445244752921681,0.9999999999999998,15,1.0,1.0
2004-12-10,2.443950430323584,0.9999999999999998,15,1.0,1.0
2004-12-13,2.487566094869632,0.9999999999999999,15,1.0,1.0
2004-12-14,2.526514336764973,0.9999999999999999,15,1.0,1.0
2004-12-15,2.5303355624024544,0.9999999999999998,15,1.0,1.0
2004-12-16,2.507586627922797,0.9999999999999999,15,1.0,1.0
2004-12-17,2.5011974285994327,0.9999999999999999,15,1.0,1.0
2004-12-20,2.5078914426788317,0.9999999999999999,15,1.0,1.0
2004-12-21,2.528755551309759,0.9999999999999999,15,1.0,1.0
2004-12-22,2.5273855335701207,0.9999999999999998,15,1.0,1.0
2004-12-23,2.5485564816899244,0.9999999999999997,15,1.0,1.0
2004-12-24,2.5466379981131344,0.9999999999999998,15,1.0,1.0
2004-12-27,2.5288254890125246,0.9999999999999998,15,1.0,1.0
2004-12-28,2.562024368362236,0.9999999999999999,15,1.0,1.0
2004-12-29,2.5584294371136482,0.9999999999999998,15,1.0,1.0
2004-12-30,2.5684367463461912,1.0,15,1.0,1.0
2004-12-31,2.5996219733157564,1.0,15,1.0,1.0
2005-01-03,2.6651166490286347,1.0,15,1.0,1.0
2005-01-04,2.6830389372285643,1.0,15,1.0,1.0
2005-01-05,2.588747996753792,1.0,15,1.0,1.0
2005-01-06,2.554996275231118,1.0,15,1.0,1.0
2005-01-07,2.648699087285438,1.0,15,1.0,0.9654695425438622
2005-01-10,2.640088083266294,1.0,15,1.0,0.9951289380433274
2005-01-11,2.593325298029466,1.0,15,1.0,0.9917440389704751
2005-01-12,2.4773434397776852,1.0,15,1.0,0.8422594670142285
2005-01-13,2.5356673367646025,0.8422594670142285,15,1.0,0.8231487563180865
2005-01-14,2.522572308085146,0.8414039463928811,15,1.0,0.8467130518668592
2005-01-17,2.4944207038772657,0.8395769688754406,15,1.0,0.8607549785969972
2005-01-18,2.515661234490583,0.8408946867177512,15,1.0,0.878679019560144
2005-01-19,2.507032560597449,0.8403101598569579,15,1.0,0.904992707953757
2005-01-20,2.492071083295051,0.8393142904575357,15,1.0,0.9297079564024594
2005-01-24,2.502747707138668,0.8399627689474756,15,1.0,0.9558453604271478
2005-01-25,2.5328512667430862,0.8418282816000789,15,1.0,0.9603479344442213
2005-01-27,2.5727863011269543,0.8442474282473905,15,1.0,0.9509188862706641
2005-01-28,2.632658710915938,0.847754382901481,15,1.0,0.9006279980122237
2005-01-31,2.6683977724052887,0.8497587418520078,15,1.0,0.9031702289676706
2005-02-01,2.709482708780235,0.9031702289676706,15,1.0,0.8935333821750836
2005-02-02,2.743300597286739,0.9043417765947318,15,1.0,0.9016726977797709
2005-02-03,2.787808799121091,0.9058472207233245,15,1.0,0.8968591425979417
2005-02-04,2.8032288231477973,0.906343483799456,15,1.0,0.9192291282049969
2005-02-07,2.8369640417115414,0.8508110897839445,14,1.0,0.927498251852308
2005-02-08,2.841819218089087,0.8510315338954106,14,1.0,0.9558238713084808
2005-02-09,2.8776414070191443,0.8528519406112492,14,1.0,0.9589759779793186
2005-02-10,2.863820044867574,0.8521075823698203,14,1.0,0.986345087457517
2005-02-11,2.8576519344986346,0.8517540890627059,14,1.0,1.0
2005-02-14,2.846100579508311,0.8511179879058492,14,1.0,1.0
2005-02-15,2.841053585965355,0.850819015742491,14,1.0,1.0
2005-02-16,2.8429284846042813,0.8508829242023468,14,1.0,1.0
2005-02-17,2.8369023115835237,0.8505316114327881,14,1.0,1.0
2005-02-18,2.8639589887596624,0.8519094456033427,14,1.0,1.0
2005-02-21,2.822421049489143,0.8496952272421462,14,1.0,1.0
2005-02-22,2.8177349107684027,1.0,14,1.0,1.0
2005-02-23,2.845460901981811,1.0,14,1.0,1.0
2005-02-24,2.884197729377652,1.0,14,1.0,1.0
2005-02-25,2.8150728359417836,1.0,14,1.0,1.0
2005-02-28,2.871108766880513,1.0000000000000002,14,1.0,1.0
2005-03-01,2.880566129882375,1.0,15,1.0,1.0
2005-03-02,2.9074396441752013,1.0,15,1.0,1.0
2005-03-03,2.98779976020342,1.0,15,1.0,1.0
2005-03-04,3.0076820958053276,1.0000000000000002,15,1.0,1.0
2005-03-07,3.0196153435181974,1.0000000000000002,15,1.0,1.0
2005-03-08,3.066291534186719,1.0,15,1.0,1.0
2005-03-09,3.0526217372210946,1.0,15,1.0,1.0
2005-03-10,3.0495883440645493,1.0,15,1.0,1.0
2005-03-11,3.027790935393978,1.0,15,1.0,1.0
2005-03-14,2.980754625069167,1.0,15,1.0,1.0
2005-03-15,2.963868385074543,1.0,15,1.0,1.0
2005-03-16,2.9410320631538767,1.0,15,1.0,1.0
2005-03-17,2.8945406810789334,1.0,15,1.0,1.0
2005-03-18,2.898039868989975,0.9379284009816119,14,1.0,1.0
2005-03-21,2.921143547206021,0.9384050920913405,14,1.0,1.0
2005-03-22,2.865827298880202,0.9372016671907515,14,1.0,1.0
2005-03-23,2.809725956848709,0.9359329708354541,14,1.0,1.0
2005-03-24,2.799154090844762,0.9356761303824059,14,1.0,1.0
2005-03-28,2.855693966489491,0.9369350979214831,14,1.0,1.0
2005-03-29,2.7919840400247815,0.9354811112839,14,1.0,1.0
2005-03-30,2.8443953701129217,0.9366553024546749,14,1.0,1.0
2005-03-31,2.907693396759857,0.9380199332237569,14,1.0,0.9963349935352105
2005-04-01,2.9890950778033245,0.9963349935352105,15,1.0,0.9121005863210062
2005-04-04,3.009296455231398,0.9963587548348787,15,1.0,0.9353288357956577
2005-04-05,2.9817381803651144,0.9963242513343187,15,1.0,0.9562242406270531
2005-04-06,3.0331100958196306,0.9963856720173646,15,1.0,0.9509838789435691
2005-04-07,3.0637882796751015,0.9964210353866662,15,1.0,0.9679969156331574
2005-04-08,3.0324123934996745,0.9963831682038228,15,1.0,0.9872721601905062
